word,frequency,length,category,tag_detail
பெருவிழைவு,8,5,NOUN,NOMINAL_SUFFIX_வு
பாய்ந்தேறி,8,5,NOUN,BASE_NOUN
மீறியமை,8,4,NOUN,NOMINAL_SUFFIX_மை
எரிகுளம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
சலிக்காம,8,5,NOUN,BASE_NOUN
ஐயமுண்டு,8,5,NOUN,NOMINAL_SUFFIX_டு
கடுங்கோல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
மாறப்பன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
மூச்சொலி,8,4,NOUN,BASE_NOUN_VOWEL_லி
வனங,8,3,NOUN,BASE_NOUN
டப்பாகி,8,4,NOUN,BASE_NOUN
அப்பாலென,8,5,NOUN,BASE_NOUN
காட்டெரி,8,4,NOUN,BASE_NOUN_VOWEL_ரி
அவியாக்கி,8,5,NOUN,BASE_NOUN
எரிமணம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
கெனியன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
சனங,8,3,NOUN,BASE_NOUN
சிவனொளி,8,4,NOUN,BASE_NOUN_VOWEL_ளி
நிலுபுல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
திசைல,8,3,NOUN,BASE_NOUN
செங்கனல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
செவ்வயல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
திருக்கதை,8,5,NOUN,BASE_NOUN
செத்தமொழி,8,5,NOUN,BASE_NOUN_VOWEL_ழி
போச்சினு,8,4,NOUN,BASE_NOUN
நம்மஊர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
சொல்ட்டு,8,4,NOUN,NOMINAL_SUFFIX_டு
சுபாசினி,8,4,NOUN,BASE_NOUN
ஆண்ரோமிடா,8,5,NOUN,BASE_NOUN
போறும்ன்னு,8,5,NOUN,BASE_NOUN
பெலிசி,8,3,NOUN,NOMINAL_SUFFIX_சி
சப்பிட்டு,8,5,NOUN,NOMINAL_SUFFIX_டு
ச்சிங்மாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
சீக்கீரம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
ருச்சிர,8,4,NOUN,BASE_NOUN
மனிரோபா,8,4,NOUN,BASE_NOUN
பிலாலிடம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
சித்ரகன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
போங்கண்ணா,8,5,NOUN,BASE_NOUN
பேண்டீசை,8,4,NOUN,BASE_NOUN
தங்கார்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
தீர்தல்,8,4,NOUN,NOMINAL_SUFFIX_தல்
வாகீசர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
குதுகலம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
போட்டாப்ல,8,5,NOUN,BASE_NOUN
ரபீஆ,8,3,NOUN,BASE_NOUN
மசீராட்டி,8,5,NOUN,BASE_NOUN
வேங்கப்பா,8,5,NOUN,BASE_NOUN
தேவர்சாதி,8,5,NOUN,NOMINAL_SUFFIX_தி
உள்ளீர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
றியர்,8,3,NOUN,BASE_NOUN_CONSONANT_ர்
மீள்வரைவு,8,5,NOUN,NOMINAL_SUFFIX_வு
தமழீழ,8,4,NOUN,BASE_NOUN
எழுதிட்டா,8,5,NOUN,BASE_NOUN
சீக்குவல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
பசுமைவழி,8,5,NOUN,BASE_NOUN_VOWEL_ழி
பாடிவீடு,8,4,NOUN,NOMINAL_SUFFIX_டு
டெட்டா,8,3,NOUN,BASE_NOUN
தலீவர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
சர்ச்சுல,8,5,NOUN,BASE_NOUN
பெட்டரி,8,4,NOUN,BASE_NOUN_VOWEL_ரி
ஓகேனு,8,3,NOUN,BASE_NOUN
வருதலான்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
சேர்ந்தாரு,8,5,NOUN,BASE_NOUN
அவைதீகம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
என்னாமா,8,4,NOUN,BASE_NOUN
ஓதுபவர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
முறுகண்டி,8,5,NOUN,BASE_NOUN
கப்ர்,8,3,NOUN,BASE_NOUN_CONSONANT_ர்
கூத்தாண்டெ,8,5,NOUN,BASE_NOUN
சிவகீதா,8,4,NOUN,BASE_NOUN
ஒனோடெரா,8,4,NOUN,BASE_NOUN
வரேண்யம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
ளிநாட்டு,8,4,NOUN,NOMINAL_SUFFIX_டு
சியாமபாலா,8,5,NOUN,BASE_NOUN
அநீதம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
கடேசியில,8,5,NOUN,BASE_NOUN
பலன்னு,8,4,NOUN,BASE_NOUN
இன்னோன்னு,8,5,NOUN,BASE_NOUN
நைசர்கிக,8,5,NOUN,BASE_NOUN
வெப்காம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
அபாகேல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
மைந்தனென,8,5,NOUN,BASE_NOUN
அல்கெரன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
அணுக்கர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
மெலொன்சோன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
லேம்ப்கள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
நாம்கெய்ல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
சுதமர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
தலைகொய்து,8,5,NOUN,BASE_NOUN_VOWEL_து
உள்ளமென,8,5,NOUN,BASE_NOUN
முதற்காணி,8,5,NOUN,BASE_NOUN
ஆனாலிது,8,4,NOUN,BASE_NOUN_VOWEL_து
சோனாகான்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
நாகூரி,8,3,NOUN,BASE_NOUN_VOWEL_ரி
ப்ரபிதா,8,4,NOUN,BASE_NOUN
கூகிள்சிறி,8,5,NOUN,BASE_NOUN
சபரன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
பிரபவர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
சுடரென,8,4,NOUN,BASE_NOUN
காமிகர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
சக்தை,8,3,NOUN,BASE_NOUN
சத்ரர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
கணிணிமய,8,5,NOUN,BASE_NOUN
சலகர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
போர்டைன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
புதைல்,8,3,NOUN,BASE_NOUN_CONSONANT_ல்
முகூர்தம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
மீயொலிவேக,8,5,NOUN,BASE_NOUN
நலாள்,8,3,NOUN,BASE_NOUN_CONSONANT_ள்
இப்சபலா,8,5,NOUN,BASE_NOUN
வவளிசய,8,5,NOUN,BASE_NOUN
முடியலாது,8,5,NOUN,BASE_NOUN_VOWEL_து
தனடன,8,4,NOUN,BASE_NOUN
வசேலால்ல,8,5,NOUN,BASE_NOUN
ரலாச,8,3,NOUN,BASE_NOUN
ஞைலானம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
ராயலு,8,3,NOUN,BASE_NOUN
போறாருன்னு,8,5,NOUN,BASE_NOUN
மெயிண்டைன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
சுபசெய்தி,8,5,NOUN,NOMINAL_SUFFIX_தி
ந்ன்றி,8,3,NOUN,BASE_NOUN
ஒன்றுமை,8,4,NOUN,NOMINAL_SUFFIX_மை
புலிவருது,8,5,NOUN,BASE_NOUN_VOWEL_து
பொரிச்சு,8,4,NOUN,BASE_NOUN_VOWEL_சு
ஆலோலம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
தேசதுரோகி,8,5,NOUN,BASE_NOUN
வேலையால,8,4,NOUN,BASE_NOUN
வயத்தில,8,5,NOUN,BASE_NOUN
முனைப்பா,8,4,NOUN,BASE_NOUN
உம்ம்ம்ம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
டென்சன்ல,8,5,NOUN,BASE_NOUN
ப்ரூனா,8,3,NOUN,BASE_NOUN
கட்டுல,8,4,NOUN,BASE_NOUN
வெறிச்சு,8,4,NOUN,BASE_NOUN_VOWEL_சு
தெகிரியமா,8,5,NOUN,BASE_NOUN
வயசாவது,8,5,NOUN,BASE_NOUN_VOWEL_து
அபிரா,8,3,NOUN,BASE_NOUN
அன்னியமா,8,5,NOUN,BASE_NOUN
ஏதுனு,8,3,NOUN,BASE_NOUN
கூபிட்டு,8,4,NOUN,NOMINAL_SUFFIX_டு
கல்னேவ,8,4,NOUN,BASE_NOUN
கிழிஞ்சது,8,5,NOUN,BASE_NOUN_VOWEL_து
செய்யிறான்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
றஞ்சன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
செய்திடவா,8,5,NOUN,BASE_NOUN
சொம்ப,8,3,NOUN,BASE_NOUN
சேனக,8,3,NOUN,BASE_NOUN
யத்ர,8,3,NOUN,BASE_NOUN
தத்ர,8,3,NOUN,BASE_NOUN
படிஞ்சு,8,4,NOUN,BASE_NOUN_VOWEL_சு
பின்னர்இ,8,5,NOUN,BASE_NOUN
விட்டேன்னு,8,5,NOUN,BASE_NOUN
கதவி,8,3,NOUN,BASE_NOUN
ஆவ்வ்வ்,8,4,NOUN,BASE_NOUN
சிலர,8,3,NOUN,BASE_NOUN
வாக்கரிசி,8,5,NOUN,NOMINAL_SUFFIX_சி
ஏர்பிளேன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
தப்புடா,8,4,NOUN,BASE_NOUN
பண்ணலைனா,8,5,NOUN,BASE_NOUN
டியுசன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
புத்தரா,8,4,NOUN,BASE_NOUN
ப்ரகாரம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
உன்னைபோல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
கோயிந்தா,8,4,NOUN,BASE_NOUN
புரியறதா,8,5,NOUN,BASE_NOUN
ஆம்புள,8,4,NOUN,BASE_NOUN
இரணைமாதா,8,5,NOUN,BASE_NOUN
விடுவம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
பின்னூடம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
எனினும,8,4,NOUN,BASE_NOUN
துன்பமாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
காட்றது,8,4,NOUN,BASE_NOUN_VOWEL_து
சான்றிதள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
பாண்டவா,8,4,NOUN,BASE_NOUN
சொல்லுதுனு,8,5,NOUN,BASE_NOUN
முத்தென,8,4,NOUN,BASE_NOUN
அவ்வாம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
வினாவி,8,3,NOUN,BASE_NOUN
கல்ய்நாம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
அபார்சன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
ம்ம்ம்மா,8,4,NOUN,BASE_NOUN
பொண்ணுனு,8,4,NOUN,BASE_NOUN
தில்லியில,8,5,NOUN,BASE_NOUN
அல்பகரா,8,5,NOUN,BASE_NOUN
பாகுகன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
துப்பறவு,8,5,NOUN,NOMINAL_SUFFIX_வு
எல்டிஈ,8,4,NOUN,BASE_NOUN
தவறுனு,8,4,NOUN,BASE_NOUN
தமண்ணா,8,4,NOUN,BASE_NOUN
தூரமாகி,8,4,NOUN,BASE_NOUN
கரைக்டா,8,4,NOUN,BASE_NOUN
சம்சன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
வெறியாகி,8,4,NOUN,BASE_NOUN
றமணன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
தொண்டறம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
சொல்லெண்ணி,8,5,NOUN,BASE_NOUN
ஐரிஎன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
புலோமை,8,3,NOUN,NOMINAL_SUFFIX_மை
கைகள,8,3,NOUN,BASE_NOUN
கிடப்புல,8,5,NOUN,BASE_NOUN
அட்டாக்ல,8,5,NOUN,BASE_NOUN
கரைல,8,3,NOUN,BASE_NOUN
டிரசை,8,3,NOUN,BASE_NOUN
வெச்ட்டு,8,4,NOUN,NOMINAL_SUFFIX_டு
சுகசாரி,8,4,NOUN,BASE_NOUN_VOWEL_ரி
உடவளவ,8,5,NOUN,BASE_NOUN
நினச்சி,8,4,NOUN,NOMINAL_SUFFIX_சி
பாச்சிகள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
நடுவால,8,4,NOUN,BASE_NOUN
சுதும்பு,8,4,NOUN,NOMINAL_SUFFIX_பு
கோட்டாபாய,8,5,NOUN,BASE_NOUN
வைரலானார்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
ரசிச்சது,8,5,NOUN,BASE_NOUN_VOWEL_து
அடிக்சன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
அக்தாம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
நேசராசா,8,4,NOUN,BASE_NOUN
லேகசி,8,3,NOUN,NOMINAL_SUFFIX_சி
கிளிநாச்சி,8,5,NOUN,NOMINAL_SUFFIX_சி
விக்ஞானி,8,4,NOUN,BASE_NOUN
சிம்ல,8,3,NOUN,BASE_NOUN
பான்டோம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
மோர்னா,8,3,NOUN,BASE_NOUN
இளமகன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
நிண்டால்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
அறமானது,8,5,NOUN,BASE_NOUN_VOWEL_து
ட்ரிம்கள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
தள்ளிபோய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
தேவலர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
நற்சாட்சி,8,5,NOUN,NOMINAL_SUFFIX_சி
வோர்மல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
கனகமண,8,5,NOUN,BASE_NOUN
சிறுநுகர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
பராலல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
காரவுக,8,4,NOUN,BASE_NOUN
சகதேவர்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
ரெக்சி,8,3,NOUN,NOMINAL_SUFFIX_சி
யர்மோலா,8,4,NOUN,BASE_NOUN
காரகம்னு,8,5,NOUN,BASE_NOUN
அவ்வசைவு,8,5,NOUN,NOMINAL_SUFFIX_வு
சாஐன்,8,3,NOUN,BASE_NOUN_CONSONANT_ன்
சொல்லறாரு,8,5,NOUN,BASE_NOUN
ஆகுகன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
டெட்டோல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
எண்டிடிவி,8,5,NOUN,BASE_NOUN
சாரதம்மா,8,5,NOUN,BASE_NOUN
புவிநல்ல,8,5,NOUN,BASE_NOUN
சோசலிசமா,8,5,NOUN,BASE_NOUN
தவைவர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
கூடாதவன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
இனிமுதல்,8,5,NOUN,NOMINAL_SUFFIX_தல்
நடிகைள்,8,4,NOUN,BASE_NOUN_CONSONANT_ள்
ப்ரோபல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
புலிசார்பு,8,5,NOUN,NOMINAL_SUFFIX_பு
விதுசன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
மாட்டுகறி,8,5,NOUN,BASE_NOUN
கேனப்பய,8,5,NOUN,BASE_NOUN
புருசன,8,4,NOUN,BASE_NOUN
தமாசா,8,3,NOUN,BASE_NOUN
வருமானமா,8,5,NOUN,BASE_NOUN
பைக்காரன்,8,5,NOUN,NOMINAL_SUFFIX_காரன்
சொல்லிரு,8,4,NOUN,BASE_NOUN
நிறந்தர,8,5,NOUN,BASE_NOUN
ரெகுவா,8,3,NOUN,BASE_NOUN
வாயூற,8,3,NOUN,BASE_NOUN
அதானல,8,4,NOUN,BASE_NOUN
அறிவித,8,4,NOUN,BASE_NOUN
ரேசிசம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
உறவொன்று,8,5,NOUN,BASE_NOUN_VOWEL_று
நாவுல,8,3,NOUN,BASE_NOUN
வசதியு,8,4,NOUN,BASE_NOUN
பேப்பரில,8,5,NOUN,BASE_NOUN
கசக்குடா,8,5,NOUN,BASE_NOUN
ஏற்கொள்ள,8,5,NOUN,BASE_NOUN
பொலிடிகலி,8,5,NOUN,BASE_NOUN_VOWEL_லி
பசுலுர்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
அறப்பிழை,8,5,NOUN,BASE_NOUN
போடலாம்னா,8,5,NOUN,BASE_NOUN
மதத,8,3,NOUN,BASE_NOUN
படுமாம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
குடிப்பா,8,4,NOUN,BASE_NOUN
விண்டலூ,8,4,NOUN,BASE_NOUN
என்ன்ன,8,4,NOUN,BASE_NOUN
நக்கவா,8,4,NOUN,BASE_NOUN
பூலால,8,3,NOUN,BASE_NOUN
பிரம்போடு,8,5,NOUN,NOMINAL_SUFFIX_டு
நுழைந்தமை,8,5,NOUN,NOMINAL_SUFFIX_மை
கடுகாம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
ஊம்பினா,8,4,NOUN,BASE_NOUN
நாவூற,8,3,NOUN,BASE_NOUN
என்னண்டு,8,5,NOUN,NOMINAL_SUFFIX_டு
எந்வொரு,8,4,NOUN,BASE_NOUN
போயிட்டன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
இலாபவெறி,8,5,NOUN,BASE_NOUN
கொட்டுகள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
கொசவா,8,3,NOUN,BASE_NOUN
போதைல,8,3,NOUN,BASE_NOUN
மாலைல,8,3,NOUN,BASE_NOUN
ரூமுல,8,3,NOUN,BASE_NOUN
நவகமுவ,8,5,NOUN,BASE_NOUN
சிசிகியாவ்,8,5,NOUN,BASE_NOUN
தேசியகொடி,8,5,NOUN,BASE_NOUN
பலதரம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
காமநூல்,8,4,NOUN,BASE_NOUN_CONSONANT_ல்
கெழட்டு,8,4,NOUN,NOMINAL_SUFFIX_டு
ஆல்கெழு,8,4,NOUN,BASE_NOUN
வேறலெவல்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
மோடெம்,8,3,NOUN,BASE_NOUN_CONSONANT_ம்
போட்ருந்தா,8,5,NOUN,BASE_NOUN
டாபெல்,8,3,NOUN,BASE_NOUN_CONSONANT_ல்
திக்று,8,3,NOUN,BASE_NOUN_VOWEL_று
இணயம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
ஒருவராம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
ரவுடின்னு,8,5,NOUN,BASE_NOUN
கேபிளார்,8,4,NOUN,BASE_NOUN_CONSONANT_ர்
இதற்க,8,4,NOUN,BASE_NOUN
அழுவுது,8,4,NOUN,BASE_NOUN_VOWEL_து
நானாம்மாள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
அலும்னி,8,4,NOUN,BASE_NOUN
பிறேமா,8,3,NOUN,BASE_NOUN
எபோட்சிலி,8,5,NOUN,BASE_NOUN_VOWEL_லி
பேசியானா,8,4,NOUN,BASE_NOUN
பண்ணுறன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
அருள்புரி,8,5,NOUN,BASE_NOUN_VOWEL_ரி
சின்னவரு,8,5,NOUN,BASE_NOUN
முந்தலம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
உள்ளூரு,8,4,NOUN,BASE_NOUN
ஐடியாவ,8,4,NOUN,BASE_NOUN
சிறசேன,8,4,NOUN,BASE_NOUN
மெர்கி,8,3,NOUN,BASE_NOUN
கூப்புட்டா,8,5,NOUN,BASE_NOUN
நிக்கம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
எய்யாமை,8,4,NOUN,NOMINAL_SUFFIX_மை
தட்டில,8,4,NOUN,BASE_NOUN
மூலகன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
ஏதிர்,8,3,NOUN,BASE_NOUN_CONSONANT_ர்
வயிறுவலி,8,5,NOUN,BASE_NOUN_VOWEL_லி
கதாதா,8,3,NOUN,BASE_NOUN
சமிலா,8,3,NOUN,BASE_NOUN
போறியள்,8,4,NOUN,BASE_NOUN_CONSONANT_ள்
அதாலா,8,3,NOUN,BASE_NOUN
தேவருள்,8,4,NOUN,BASE_NOUN_CONSONANT_ள்
இன்னுமொறு,8,5,NOUN,BASE_NOUN_VOWEL_று
வைப்பற்றி,8,5,NOUN,BASE_NOUN
வைப்பம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
தந்தாச்சு,8,5,NOUN,BASE_NOUN_VOWEL_சு
குடிச்சால்,8,5,NOUN,BASE_NOUN_CONSONANT_ல்
இண்டியால,8,5,NOUN,BASE_NOUN
காம்பிரா,8,4,NOUN,BASE_NOUN
அய்ம்பொன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
தவநிதி,8,4,NOUN,NOMINAL_SUFFIX_தி
அர்கானா,8,4,NOUN,BASE_NOUN
தரத்தர,8,5,NOUN,BASE_NOUN
மாகாபா,8,3,NOUN,BASE_NOUN
போரென்பது,8,5,NOUN,BASE_NOUN_VOWEL_து
பத்மாசூரி,8,5,NOUN,BASE_NOUN_VOWEL_ரி
யக்ருனா,8,4,NOUN,BASE_NOUN
தொழிலன்,8,4,NOUN,BASE_NOUN_CONSONANT_ன்
வானவல்லி,8,5,NOUN,BASE_NOUN_VOWEL_லி
யூனிபாரம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
கொளுத்துடா,8,5,NOUN,BASE_NOUN
ஒவ்வொவொரு,8,5,NOUN,BASE_NOUN
வெறிச்சி,8,4,NOUN,NOMINAL_SUFFIX_சி
பயமாகி,8,4,NOUN,BASE_NOUN
கனகராசு,8,5,NOUN,BASE_NOUN_VOWEL_சு
பொழச்சி,8,4,NOUN,NOMINAL_SUFFIX_சி
மேசாவா,8,3,NOUN,BASE_NOUN
தப்பல்ல,8,5,NOUN,BASE_NOUN
மேலயாவது,8,5,NOUN,BASE_NOUN_VOWEL_து
பொச்சம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
மன்றாசி,8,4,NOUN,NOMINAL_SUFFIX_சி
தொழாதவன்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
வைக்கப,8,4,NOUN,BASE_NOUN
எண்டுறது,8,5,NOUN,BASE_NOUN_VOWEL_து
துளிகளாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
பேசுப்பா,8,4,NOUN,BASE_NOUN
விடடு,8,3,NOUN,NOMINAL_SUFFIX_டு
ஒளியல்ல,8,5,NOUN,BASE_NOUN
பண்னு,8,3,NOUN,BASE_NOUN
எடுத்துச,8,5,NOUN,BASE_NOUN
அழைக,8,3,NOUN,BASE_NOUN
சுகுன்ன,8,4,NOUN,BASE_NOUN
திகம்கார்,8,5,NOUN,BASE_NOUN_CONSONANT_ர்
எக்கனாமி,8,5,NOUN,BASE_NOUN
சொற்களாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
ஆனமடு,8,4,NOUN,NOMINAL_SUFFIX_டு
கேட்ட்க,8,4,NOUN,BASE_NOUN
கிரக்கம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
பண்ணோம்னு,8,5,NOUN,BASE_NOUN
அலையறான்,8,5,NOUN,BASE_NOUN_CONSONANT_ன்
எழில்கள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
அள்ளவா,8,4,NOUN,BASE_NOUN
போட்டோவா,8,4,NOUN,BASE_NOUN
உப்புவேலி,8,5,NOUN,BASE_NOUN_VOWEL_லி
அடாசு,8,3,NOUN,BASE_NOUN_VOWEL_சு
அம்மாவாகி,8,5,NOUN,BASE_NOUN
ஏக்கல,8,4,NOUN,BASE_NOUN
ரத்திரி,8,4,NOUN,BASE_NOUN_VOWEL_ரி
ஓடியவள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
சாப்பாட்ல,8,5,NOUN,BASE_NOUN
சினிம,8,3,NOUN,BASE_NOUN
சொன்னனா,8,4,NOUN,BASE_NOUN
வருதுபோல,8,5,NOUN,BASE_NOUN
கொலைச்சதி,8,5,NOUN,NOMINAL_SUFFIX_தி
சொர்ணம்மா,8,5,NOUN,BASE_NOUN
நரகமாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
ஓரச்சு,8,4,NOUN,BASE_NOUN_VOWEL_சு
அக்கோய்,8,4,NOUN,BASE_NOUN_CONSONANT_ய்
குலமென்று,8,5,NOUN,BASE_NOUN_VOWEL_று
மூமின்கள்,8,5,NOUN,BASE_NOUN_CONSONANT_ள்
பிரதாப்பு,8,5,NOUN,NOMINAL_SUFFIX_பு
நாம்ம,8,3,NOUN,BASE_NOUN
அதுகொண்டு,8,5,NOUN,NOMINAL_SUFFIX_டு
காவுவானோடு,8,5,NOUN,NOMINAL_SUFFIX_டு
போச்சுடி,8,4,NOUN,BASE_NOUN
பயனாய,8,4,NOUN,BASE_NOUN
புருசனா,8,4,NOUN,BASE_NOUN
அன்ராய்டு,8,5,NOUN,NOMINAL_SUFFIX_டு
ஓருலகம்,8,5,NOUN,BASE_NOUN_CONSONANT_ம்
நாணயகார,8,5,NOUN,BASE_NOUN
கவிதைல,8,4,NOUN,BASE_NOUN
மயிராண்டி,8,5,NOUN,BASE_NOUN
அக்காடா,8,4,NOUN,BASE_NOUN
மடவல,8,4,NOUN,BASE_NOUN
மாரோன்,8,3,NOUN,BASE_NOUN_CONSONANT_ன்
களவுமாய்,8,5,NOUN,BASE_NOUN_CONSONANT_ய்
பியாம,8,3,NOUN,BASE_NOUN
தன்மம்,8,4,NOUN,BASE_NOUN_CONSONANT_ம்
மாசோவ்,8,3,NOUN,BASE_NOUN
கோடாபய,8,4,NOUN,BASE_NOUN
தேற்றரவு,8,5,NOUN,NOMINAL_SUFFIX_வு
மறுப்பா,8,4,NOUN,BASE_NOUN
ஓகினவா,8,4,NOUN,BASE_NOUN
கலைக்குமா,8,5,NOUN,BASE_NOUN
மானயதா,8,4,NOUN,BASE_NOUN
தாயிம்,8,3,NOUN,BASE_NOUN_CONSONANT_ம்
பித்றா,8,3,NOUN,BASE_NOUN
கொண்டுவிடு,8,5,NOUN,NOMINAL_SUFFIX_டு
பலன்றி,8,4,NOUN,BASE_NOUN
காந்தினு,8,4,NOUN,BASE_NOUN
